recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
7,5) $500 - $750,688.51,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0
3,3) $200 - $350,229.42,0,1,Rural,0,Multichannel,No E-Mail,0,0,0
1,3) $200 - $350,253.18,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0
2,2) $100 - $200,156.4,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,196.93,0,1,Rural,1,Web,Womens E-Mail,0,0,0
4,5) $500 - $750,557.47,1,0,Urban,1,Web,No E-Mail,0,0,0
12,2) $100 - $200,177.66,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
11,2) $100 - $200,140.07,0,1,Urban,1,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,168.04,1,0,Urban,0,Web,No E-Mail,0,0,0
5,2) $100 - $200,173.65,1,0,Urban,0,Web,Womens E-Mail,0,0,0
4,2) $100 - $200,164.7,1,0,Surburban,0,Phone,No E-Mail,0,0,0
2,1) $0 - $100,57.53,1,0,Urban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,188.19,1,0,Urban,0,Phone,Mens E-Mail,1,0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,1,149.28
1,1) $0 - $100,35.23,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
4,1) $0 - $100,63.22,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
4,5) $500 - $750,550.59,1,0,Surburban,1,Web,No E-Mail,0,0,0
6,3) $200 - $350,232.94,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
11,1) $0 - $100,91.23,1,0,Urban,0,Web,Womens E-Mail,0,0,0
2,5) $500 - $750,571.53,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0
1,2) $100 - $200,169.31,0,1,Rural,1,Web,Womens E-Mail,0,0,0
10,3) $200 - $350,205.88,1,0,Urban,0,Phone,No E-Mail,0,0,0
1,"7) $1,000 +",1281.48,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0
3,5) $500 - $750,542.16,1,0,Urban,1,Phone,Mens E-Mail,1,0,0
7,4) $350 - $500,424.6,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
6,5) $500 - $750,507.25,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,0,0,0
2,4) $350 - $500,373.14,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0
7,1) $0 - $100,60.02,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
1,1) $0 - $100,68.5,0,1,Urban,0,Phone,No E-Mail,0,0,0
11,1) $0 - $100,37.45,0,1,Urban,0,Phone,No E-Mail,0,0,0
2,1) $0 - $100,38.34,1,0,Urban,0,Web,Womens E-Mail,0,0,0
5,5) $500 - $750,545.73,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0
4,1) $0 - $100,70.39,0,1,Surburban,1,Web,No E-Mail,0,0,0
6,1) $0 - $100,98.8,0,1,Rural,1,Phone,Mens E-Mail,1,0,0
9,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
5,5) $500 - $750,556.5,0,1,Rural,1,Web,Mens E-Mail,0,0,0
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,136.26,0,1,Rural,1,Web,No E-Mail,0,0,0
2,"6) $750 - $1,000",936.63,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
9,2) $100 - $200,172.14,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
2,3) $200 - $350,203.52,1,1,Urban,1,Multichannel,No E-Mail,1,0,0
1,4) $350 - $500,422.81,0,1,Urban,0,Phone,Womens E-Mail,1,0,0
10,3) $200 - $350,320.11,0,1,Rural,0,Web,No E-Mail,0,0,0
12,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
8,3) $200 - $350,267.25,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
11,2) $100 - $200,164.9,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
11,3) $200 - $350,265.39,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0
9,5) $500 - $750,744.22,1,0,Rural,1,Web,No E-Mail,0,0,0
3,1) $0 - $100,99.25,1,0,Surburban,1,Phone,No E-Mail,0,0,0
5,1) $0 - $100,62.49,1,0,Rural,0,Web,No E-Mail,0,0,0
4,1) $0 - $100,72.66,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
10,3) $200 - $350,333.65,0,1,Surburban,0,Web,No E-Mail,0,0,0
7,3) $200 - $350,340.18,0,1,Urban,0,Phone,No E-Mail,0,0,0
4,3) $200 - $350,300.58,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,62.63,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
10,4) $350 - $500,357.28,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
5,3) $200 - $350,283.55,1,0,Urban,1,Phone,No E-Mail,0,0,0
9,1) $0 - $100,48.93,1,0,Rural,1,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,54.34,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
5,3) $200 - $350,247.82,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
11,2) $100 - $200,178.56,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,86.38,1,0,Urban,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,233.4,1,1,Urban,0,Multichannel,No E-Mail,0,0,0
2,2) $100 - $200,189.67,1,0,Rural,1,Web,Womens E-Mail,0,0,0
1,"7) $1,000 +",1524.15,1,0,Rural,1,Web,No E-Mail,0,0,0
5,5) $500 - $750,544.43,0,1,Urban,1,Web,Womens E-Mail,0,0,0
8,1) $0 - $100,60.69,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,57.71,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
4,4) $350 - $500,410.86,0,1,Urban,0,Web,No E-Mail,0,0,0
6,1) $0 - $100,40.24,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
9,5) $500 - $750,535.17,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
3,5) $500 - $750,584.63,1,1,Surburban,1,Web,No E-Mail,0,0,0
1,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
3,"7) $1,000 +",1570.59,1,1,Urban,1,Web,Womens E-Mail,0,0,0
5,2) $100 - $200,119.47,1,0,Surburban,0,Phone,No E-Mail,0,0,0
7,1) $0 - $100,68.86,0,1,Surburban,0,Phone,No E-Mail,0,0,0
3,1) $0 - $100,68.81,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
9,2) $100 - $200,165.62,0,1,Urban,0,Web,No E-Mail,0,0,0
1,5) $500 - $750,686.08,1,1,Urban,1,Web,No E-Mail,0,0,0
3,3) $200 - $350,263.07,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
5,5) $500 - $750,568.26,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0
7,2) $100 - $200,145.89,0,1,Urban,0,Phone,No E-Mail,0,0,0
2,2) $100 - $200,190.4,0,1,Rural,1,Web,Womens E-Mail,1,0,0
5,"6) $750 - $1,000",964.59,0,1,Surburban,1,Phone,No E-Mail,0,0,0
10,2) $100 - $200,158.55,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
7,5) $500 - $750,578.35,0,1,Surburban,1,Web,Mens E-Mail,1,0,0
7,1) $0 - $100,93.33,1,0,Urban,0,Web,No E-Mail,0,0,0
9,2) $100 - $200,157.76,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
2,"6) $750 - $1,000",762,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,235.19,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
5,1) $0 - $100,42.3,0,1,Urban,0,Phone,No E-Mail,0,0,0
4,4) $350 - $500,474.94,0,1,Urban,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,291.88,1,0,Urban,0,Multichannel,No E-Mail,0,0,0
3,1) $0 - $100,80.51,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
2,3) $200 - $350,224.69,1,1,Urban,0,Web,Womens E-Mail,0,0,0
6,1) $0 - $100,32.17,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
4,5) $500 - $750,553.42,1,0,Rural,1,Web,Womens E-Mail,1,0,0
1,3) $200 - $350,219.3,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
1,3) $200 - $350,200.26,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0
8,"7) $1,000 +",1137.96,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,51.53,1,0,Surburban,1,Phone,No E-Mail,0,0,0
3,2) $100 - $200,177.36,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,34.75,1,0,Urban,1,Web,No E-Mail,0,0,0
8,4) $350 - $500,402.84,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,3) $200 - $350,276.21,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,"6) $750 - $1,000",960.02,1,1,Rural,1,Web,No E-Mail,1,0,0
1,2) $100 - $200,100.92,0,1,Urban,1,Web,No E-Mail,0,0,0
7,"6) $750 - $1,000",770.87,1,1,Urban,1,Phone,Womens E-Mail,0,0,0
7,1) $0 - $100,63.95,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
7,3) $200 - $350,348.44,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0
3,3) $200 - $350,216.08,0,1,Urban,0,Phone,No E-Mail,0,0,0
3,3) $200 - $350,211.88,1,1,Surburban,0,Web,Womens E-Mail,0,0,0
9,2) $100 - $200,129.46,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
11,2) $100 - $200,189.23,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
10,2) $100 - $200,149.31,0,1,Rural,1,Phone,Womens E-Mail,0,0,0
4,3) $200 - $350,218.92,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
3,2) $100 - $200,109.34,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,32.18,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,287.73,1,1,Urban,0,Web,No E-Mail,1,0,0
4,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0
12,1) $0 - $100,98.17,0,1,Surburban,1,Web,No E-Mail,0,0,0
3,3) $200 - $350,297.33,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
5,5) $500 - $750,728.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0
9,4) $350 - $500,483.16,1,1,Urban,0,Phone,Mens E-Mail,1,0,0
4,1) $0 - $100,93.36,1,0,Surburban,1,Phone,No E-Mail,0,0,0
2,5) $500 - $750,542.34,0,1,Urban,1,Phone,No E-Mail,0,0,0
9,1) $0 - $100,44.68,1,0,Urban,0,Phone,No E-Mail,0,0,0
6,3) $200 - $350,265.61,0,1,Surburban,1,Multichannel,Womens E-Mail,1,1,42.66
4,2) $100 - $200,184.47,1,0,Rural,0,Phone,Womens E-Mail,0,0,0
8,1) $0 - $100,69.67,1,0,Rural,1,Web,Womens E-Mail,0,0,0
2,2) $100 - $200,188.03,1,0,Urban,1,Phone,No E-Mail,0,0,0
1,"7) $1,000 +",1873.15,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,132.46,1,0,Urban,0,Phone,No E-Mail,0,0,0
8,2) $100 - $200,167.05,0,1,Urban,0,Phone,No E-Mail,0,0,0
3,2) $100 - $200,179.31,0,1,Urban,0,Web,No E-Mail,0,0,0
1,2) $100 - $200,101.99,0,1,Surburban,0,Web,Womens E-Mail,1,1,29.99
1,3) $200 - $350,290.03,1,1,Urban,0,Web,No E-Mail,1,0,0
1,1) $0 - $100,89.59,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
2,"6) $750 - $1,000",851.45,1,1,Rural,1,Web,No E-Mail,1,0,0
1,3) $200 - $350,248.43,1,0,Surburban,1,Phone,No E-Mail,0,0,0
3,2) $100 - $200,141.2,0,1,Surburban,1,Phone,No E-Mail,0,0,0
9,1) $0 - $100,69.9,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0
6,2) $100 - $200,113.6,1,0,Surburban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
9,3) $200 - $350,302.52,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,73.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,79.5,0,1,Surburban,0,Web,No E-Mail,0,0,0
12,2) $100 - $200,103.6,1,0,Rural,0,Phone,No E-Mail,0,0,0
1,2) $100 - $200,137.29,0,1,Urban,0,Phone,No E-Mail,0,0,0
8,1) $0 - $100,34.8,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,114.74,1,0,Urban,0,Web,No E-Mail,1,0,0
8,3) $200 - $350,244.94,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
1,4) $350 - $500,452.72,0,1,Rural,0,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0
1,4) $350 - $500,386.11,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
8,1) $0 - $100,45.78,1,0,Surburban,0,Phone,No E-Mail,0,0,0
6,4) $350 - $500,358.77,0,1,Surburban,0,Web,No E-Mail,0,0,0
5,2) $100 - $200,141.74,1,0,Surburban,0,Web,No E-Mail,0,0,0
9,3) $200 - $350,205.33,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
1,5) $500 - $750,629.85,1,0,Urban,1,Web,Mens E-Mail,1,0,0
9,1) $0 - $100,64.09,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,162.56,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
9,4) $350 - $500,383.77,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0
6,1) $0 - $100,64.33,1,0,Rural,0,Web,No E-Mail,1,0,0
11,2) $100 - $200,143.65,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
12,1) $0 - $100,63.28,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
6,2) $100 - $200,108.83,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
4,2) $100 - $200,121.87,1,0,Rural,0,Web,No E-Mail,0,0,0
10,4) $350 - $500,489.29,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
2,2) $100 - $200,199.97,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
4,5) $500 - $750,614.83,1,0,Urban,1,Multichannel,No E-Mail,0,0,0
5,2) $100 - $200,103.44,0,1,Rural,1,Web,Womens E-Mail,1,0,0
9,2) $100 - $200,199.38,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
4,3) $200 - $350,224.04,1,0,Urban,0,Web,No E-Mail,0,0,0
3,1) $0 - $100,80.65,0,1,Surburban,1,Web,Womens E-Mail,1,0,0
3,1) $0 - $100,66.47,1,0,Rural,1,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,33.63,0,1,Rural,0,Phone,No E-Mail,0,0,0
6,5) $500 - $750,528.03,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
2,2) $100 - $200,109.81,1,0,Urban,1,Web,No E-Mail,1,0,0
10,5) $500 - $750,507.15,0,1,Rural,1,Web,Womens E-Mail,0,0,0
10,2) $100 - $200,161.43,0,1,Surburban,1,Web,No E-Mail,1,0,0
12,1) $0 - $100,90.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,567.13,0,1,Rural,1,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,681.12,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
9,2) $100 - $200,198.54,0,1,Urban,0,Phone,No E-Mail,0,0,0
11,3) $200 - $350,301,1,1,Surburban,1,Web,No E-Mail,0,0,0
2,4) $350 - $500,378.5,0,1,Urban,0,Web,Mens E-Mail,1,1,80.58
10,2) $100 - $200,131.95,0,1,Surburban,0,Phone,No E-Mail,1,0,0
6,2) $100 - $200,179.51,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
10,4) $350 - $500,375.34,1,0,Rural,0,Web,No E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
1,3) $200 - $350,286.31,1,1,Surburban,0,Web,No E-Mail,0,0,0
7,5) $500 - $750,600.13,1,1,Urban,1,Phone,No E-Mail,0,0,0
6,2) $100 - $200,107.42,0,1,Urban,1,Web,No E-Mail,0,0,0
1,"7) $1,000 +",1515.82,1,1,Surburban,1,Multichannel,Womens E-Mail,1,1,499
2,2) $100 - $200,102.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0
10,3) $200 - $350,317.16,1,0,Urban,0,Web,Womens E-Mail,0,0,0
7,3) $200 - $350,297.6,1,0,Surburban,0,Web,No E-Mail,0,0,0
10,5) $500 - $750,599.06,0,1,Urban,1,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
1,"6) $750 - $1,000",783.8,1,1,Surburban,1,Web,No E-Mail,0,0,0
9,1) $0 - $100,89.96,1,0,Surburban,0,Web,Mens E-Mail,1,0,0
8,2) $100 - $200,155.75,0,1,Urban,1,Phone,No E-Mail,0,0,0
11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
5,1) $0 - $100,47.98,0,1,Urban,0,Web,Womens E-Mail,0,0,0
8,2) $100 - $200,135.67,1,0,Rural,1,Web,Mens E-Mail,0,0,0
11,5) $500 - $750,504.86,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0
1,"6) $750 - $1,000",904.58,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0
11,3) $200 - $350,312.41,1,0,Urban,1,Web,Womens E-Mail,0,0,0
9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,No E-Mail,0,0,0
7,3) $200 - $350,251.05,1,0,Surburban,0,Multichannel,Womens E-Mail,1,0,0
1,1) $0 - $100,30.01,0,1,Urban,1,Web,Womens E-Mail,0,0,0
1,2) $100 - $200,155.65,1,0,Urban,0,Web,No E-Mail,0,0,0
12,1) $0 - $100,36.67,0,1,Urban,0,Web,Mens E-Mail,1,1,195.83
12,1) $0 - $100,49.27,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,563.7,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
6,3) $200 - $350,265.2,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,4) $350 - $500,357.56,0,1,Surburban,0,Phone,No E-Mail,0,0,0
11,3) $200 - $350,206.97,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
7,"7) $1,000 +",1222.53,1,1,Rural,1,Phone,Mens E-Mail,1,0,0
5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
9,2) $100 - $200,108.59,1,0,Rural,1,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,615.04,1,1,Surburban,1,Phone,No E-Mail,0,0,0
7,2) $100 - $200,153.17,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
9,1) $0 - $100,40.16,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,60.9,0,1,Rural,1,Phone,No E-Mail,0,0,0
1,3) $200 - $350,234.17,1,0,Rural,1,Phone,No E-Mail,0,0,0
12,2) $100 - $200,145.27,1,0,Urban,1,Web,Mens E-Mail,0,0,0
11,2) $100 - $200,112.61,0,1,Urban,0,Web,No E-Mail,0,0,0
5,2) $100 - $200,168.1,1,0,Surburban,0,Web,No E-Mail,0,0,0
1,5) $500 - $750,745.63,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0
6,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,37.79,0,1,Surburban,0,Web,No E-Mail,0,0,0
8,"6) $750 - $1,000",772.55,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,70.16,0,1,Surburban,0,Web,No E-Mail,0,0,0
7,2) $100 - $200,115.07,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
3,3) $200 - $350,248.26,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0
6,1) $0 - $100,65.1,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
1,5) $500 - $750,585.14,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0
9,3) $200 - $350,297.59,0,1,Surburban,1,Phone,Mens E-Mail,1,1,118.39
7,4) $350 - $500,409.76,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
9,1) $0 - $100,60.15,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
1,2) $100 - $200,111.37,0,1,Surburban,1,Web,No E-Mail,0,0,0
7,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0
1,1) $0 - $100,87,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,46.47,0,1,Surburban,1,Web,No E-Mail,0,0,0
11,3) $200 - $350,297.25,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
9,2) $100 - $200,129.29,0,1,Urban,1,Web,No E-Mail,0,0,0
5,2) $100 - $200,150.06,1,0,Rural,1,Web,Womens E-Mail,0,0,0
3,5) $500 - $750,708.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
2,5) $500 - $750,531.69,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
10,2) $100 - $200,113.33,0,1,Urban,0,Web,No E-Mail,0,0,0
4,5) $500 - $750,737.33,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
12,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0
6,"7) $1,000 +",1292.1,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
11,3) $200 - $350,272.89,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
4,3) $200 - $350,302.86,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
7,"6) $750 - $1,000",758.59,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
4,2) $100 - $200,174.55,1,0,Rural,1,Web,Mens E-Mail,0,0,0
9,1) $0 - $100,76.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0
6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0
12,2) $100 - $200,108.83,1,0,Rural,0,Web,Mens E-Mail,1,0,0
10,3) $200 - $350,319.45,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
3,4) $350 - $500,367.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0
10,2) $100 - $200,102.82,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,189.02,0,1,Rural,1,Phone,Womens E-Mail,0,0,0
4,5) $500 - $750,739.84,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
4,1) $0 - $100,85.64,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
6,2) $100 - $200,161.43,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
8,3) $200 - $350,346.57,1,0,Urban,1,Web,No E-Mail,0,0,0
7,5) $500 - $750,729.01,0,1,Rural,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,51.33,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,159.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
5,"7) $1,000 +",1079.62,1,1,Surburban,1,Web,No E-Mail,1,1,29.99
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0
11,1) $0 - $100,43.51,0,1,Surburban,0,Web,No E-Mail,0,0,0
10,2) $100 - $200,163.8,0,1,Urban,1,Web,Mens E-Mail,0,0,0
9,3) $200 - $350,212.32,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0
7,2) $100 - $200,147.81,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
5,2) $100 - $200,168.93,1,0,Urban,1,Web,Womens E-Mail,0,0,0
6,"7) $1,000 +",1462.5,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
1,5) $500 - $750,544.98,1,0,Urban,1,Web,No E-Mail,0,0,0
11,3) $200 - $350,322.87,0,1,Rural,0,Phone,Womens E-Mail,0,0,0
7,5) $500 - $750,508.18,1,0,Urban,1,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,50.62,1,0,Urban,0,Web,No E-Mail,0,0,0
1,"6) $750 - $1,000",806.91,1,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0
5,3) $200 - $350,291.17,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0
6,4) $350 - $500,447.01,0,1,Urban,1,Web,Womens E-Mail,0,0,0
5,"6) $750 - $1,000",777.95,1,0,Surburban,1,Web,No E-Mail,0,0,0
9,2) $100 - $200,174.11,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0
5,1) $0 - $100,30.59,0,1,Urban,1,Web,Mens E-Mail,0,0,0
4,3) $200 - $350,305.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0
8,3) $200 - $350,256.83,0,1,Urban,1,Web,No E-Mail,0,0,0
7,4) $350 - $500,462.7,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0
7,4) $350 - $500,489.49,1,0,Rural,1,Web,No E-Mail,1,0,0
1,4) $350 - $500,352.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
3,1) $0 - $100,54.79,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0
5,1) $0 - $100,54.14,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,104,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,231.27,0,1,Urban,1,Phone,No E-Mail,0,0,0
2,1) $0 - $100,50.37,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
9,2) $100 - $200,189.33,1,0,Urban,1,Phone,No E-Mail,0,0,0
1,4) $350 - $500,368.01,0,1,Urban,0,Web,No E-Mail,0,0,0
